"sel","_id","gc","length","W_Bin_194-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","370","0.5159","2993","3.7177","Eukaryota","Bacillariophyta","c_000004702076"
"","371","0.4969","1123","6.463","no-hit","no-hit","c_000001630452"
"","372","0.4826","1778","6.315","no-hit","no-hit","c_000002617906"
"","373","0.4803","2084","4.5259","no-hit","no-hit","c_000002160193"
"","374","0.4909","2143","5.8451","Eukaryota","Haptophyta","c_000004090440"
"","375","0.4816","2440","8.2889","Eukaryota","Bacillariophyta","c_000003541093"
"","376","0.4756","1312","2.7828","Eukaryota","Bacillariophyta","c_000002040347"
"","377","0.4946","2121","6.297","Eukaryota","Bacillariophyta","c_000000783438"
"","378","0.4857","2065","7.1511","Eukaryota","Ascomycota","c_000004597657"
"","379","0.4829","1226","9.9796","Eukaryota","Bacillariophyta","c_000000550344"
"","380","0.485","1336","5.1295","Eukaryota","Bacillariophyta","c_000000107673"
"","381","0.4701","1338","4.3991","no-hit","no-hit","c_000003692824"
"","382","0.4816","1030","4.8583","Eukaryota","Bacillariophyta","c_000003953332"
"","383","0.4759","1143","5.2467","Eukaryota","Bacillariophyta","c_000002979723"
"","384","0.5205","1295","5.0409","Eukaryota","Discosea","c_000004479419"
"","385","0.4921","1644","6.0189","Eukaryota","Bacillariophyta","c_000004937105"
"","386","0.4541","1002","6.6018","no-hit","no-hit","c_000005347468"
"","387","0.519","1630","8.3982","Eukaryota","Bacillariophyta","c_000000632742"
"","388","0.5039","1288","3.7096","no-hit","no-hit","c_000000811816"
"","389","0.495","1919","6.9792","Eukaryota","Bacillariophyta","c_000001906897"
"","390","0.4855","1514","4.8699","Eukaryota","Bacillariophyta","c_000000308907"
"","391","0.5","1086","5.0985","Eukaryota","Bacillariophyta","c_000002153089"
"","392","0.4951","1430","6.3364","Eukaryota","Bacillariophyta","c_000004838085"
"","393","0.4749","1156","5.2128","no-hit","no-hit","c_000000509511"
"","394","0.4709","1391","5.6125","Eukaryota","Bacillariophyta","c_000005407107"
"","395","0.4391","1396","190.4713","no-hit","no-hit","c_000000831375"
"","396","0.527","2391","7.6692","Eukaryota","Bacillariophyta","c_000002517669"
"","397","0.4825","1260","8.3437","Eukaryota","Bacillariophyta","c_000005455543"
"","398","0.4803","2340","8.9705","Eukaryota","Bacillariophyta","c_000003858767"
"","399","0.4983","1485","8.1017","Eukaryota","Bacillariophyta","c_000005326699"
"","400","0.4813","1795","4.449","no-hit","no-hit","c_000001790698"
"","401","0.504","2401","6.8809","Eukaryota","Bacillariophyta","c_000002346932"
"","402","0.4895","1953","5.7737","no-hit","no-hit","c_000002874420"
"","403","0.503","4314","8.8857","Eukaryota","Bacillariophyta","c_000002318919"
"","404","0.483","1789","7.265","no-hit","no-hit","c_000001635593"
"","405","0.4885","1525","5.5915","Eukaryota","Bacillariophyta","c_000003064879"
"","406","0.4617","1252","5.4617","no-hit","no-hit","c_000001182360"
"","407","0.5235","1767","4.3492","no-hit","no-hit","c_000004175931"
"","408","0.4634","2160","8.4657","Eukaryota","Bacillariophyta","c_000001665830"
"","409","0.4631","1857","7.1007","Eukaryota","Bacillariophyta","c_000000407001"
"","410","0.4778","2796","6.7035","no-hit","no-hit","c_000004731060"
"","411","0.4849","1322","6.938","Eukaryota","Bacillariophyta","c_000004579880"
"","412","0.4661","1549","5.8154","no-hit","no-hit","c_000005345249"
"","413","0.5052","1164","6.1074","Eukaryota","Eukaryota-undef","c_000001590404"
"","414","0.4545","1166","4.06","no-hit","no-hit","c_000002174559"
"","415","0.4972","2289","9.7095","no-hit","no-hit","c_000004976259"
"","416","0.4859","1103","7.0698","no-hit","no-hit","c_000000577805"
"","417","0.4882","1954","5.6141","Eukaryota","Bacillariophyta","c_000004035884"
"","418","0.5065","1153","6.3469","no-hit","no-hit","c_000005097138"
"","419","0.4425","1636","5.706","no-hit","no-hit","c_000000277495"
"","420","0.4874","1231","7.5792","Eukaryota","Bacillariophyta","c_000004604500"
"","421","0.4838","2619","7.4341","Eukaryota","Bacillariophyta","c_000002041080"
"","422","0.4922","1668","8.0624","no-hit","no-hit","c_000004187742"
"","423","0.4725","1035","5.5372","Eukaryota","Bacillariophyta","c_000000843534"
"","424","0.4804","1276","8.895","no-hit","no-hit","c_000002563373"
"","425","0.4953","2031","6.2427","Eukaryota","Eukaryota-undef","c_000001401334"
"","426","0.4648","2515","7.8652","Eukaryota","Bacillariophyta","c_000000088883"
"","427","0.4557","1514","8.0991","Eukaryota","Bacillariophyta","c_000002474341"
"","428","0.4771","2381","4.3326","no-hit","no-hit","c_000000191938"
"","429","0.5039","1415","2.8989","Eukaryota","Bacillariophyta","c_000001228519"
"","430","0.4937","2445","7.0458","Eukaryota","Bacillariophyta","c_000001412751"
"","431","0.5012","1297","6.1326","Eukaryota","Bacillariophyta","c_000002212425"
"","432","0.4754","1079","5.1974","Eukaryota","Bacillariophyta","c_000001568604"
"","433","0.4707","1500","2.632","Eukaryota","Bacillariophyta","c_000000952910"
"","434","0.4805","1180","7.1492","Eukaryota","Bacillariophyta","c_000002170023"
"","435","0.493","2067","7.2046","Eukaryota","Bacillariophyta","c_000001397693"
"","436","0.5084","2134","7.2507","Eukaryota","Bacillariophyta","c_000000517128"
"","437","0.507","2503","5.3979","Eukaryota","Bacillariophyta","c_000003530818"
"","438","0.4774","1458","5.7483","Eukaryota","Bacillariophyta","c_000004799865"
"","439","0.4731","1710","7.583","Eukaryota","Bacillariophyta","c_000002134240"
"","440","0.4876","1093","3.8884","no-hit","no-hit","c_000001188366"
"","441","0.4949","2146","7.212","no-hit","no-hit","c_000002395196"
"","442","0.4676","1048","11.5496","no-hit","no-hit","c_000004776006"
"","443","0.4549","1108","6.1011","Eukaryota","Bacillariophyta","c_000005355456"
"","444","0.4707","1145","53.6568","Eukaryota","Bacillariophyta","c_000000515237"
"","445","0.4798","1138","9.058","Eukaryota","Bacillariophyta","c_000001871820"
"","446","0.4818","1816","6.8822","Eukaryota","Bacillariophyta","c_000002057352"
"","447","0.4739","1895","5.5187","Eukaryota","Bacillariophyta","c_000002200394"
"","448","0.4777","1637","215.7263","Eukaryota","Bacillariophyta","c_000005380152"
"","449","0.4699","1381","5.2274","no-hit","no-hit","c_000001267206"
"","450","0.4969","1123","5.6839","Eukaryota","Bacillariophyta","c_000004688286"
"","451","0.4608","1890","18.1259","Eukaryota","Bacillariophyta","c_000001872611"
"","452","0.4584","2694","6","no-hit","no-hit","c_000004115362"
"","453","0.5022","1376","3.8539","Eukaryota","Bacillariophyta","c_000004177083"
"","454","0.4865","1922","5.1826","Eukaryota","Bacillariophyta","c_000004181133"
"","455","0.4585","1158","4.1684","Eukaryota","Bacillariophyta","c_000000234906"
"","456","0.483","1503","7.2083","Eukaryota","Bacillariophyta","c_000001425400"
"","457","0.4993","2085","6.3588","Eukaryota","Bacillariophyta","c_000003491414"
"","458","0.4798","1855","11.6027","no-hit","no-hit","c_000003961915"
"","459","0.5037","2690","6.9836","no-hit","no-hit","c_000002171896"
"","460","0.5112","1880","4.9303","Eukaryota","Bacillariophyta","c_000005492848"
"","461","0.479","1073","6.0736","no-hit","no-hit","c_000005459945"
"","462","0.5141","1494","7.0904","no-hit","no-hit","c_000000722132"
"","463","0.4915","1172","6.3857","Eukaryota","Bacillariophyta","c_000002559424"
"","464","0.495","1307","6.3206","Eukaryota","Bacillariophyta","c_000002727582"
"","465","0.4903","2478","6.6671","Eukaryota","Bacillariophyta","c_000005503277"
"","466","0.4679","1169","9.485","no-hit","no-hit","c_000001665478"
"","467","0.5","2140","8.8832","Eukaryota","Bacillariophyta","c_000000165183"
"","468","0.5008","1200","10.1833","Eukaryota","Bacillariophyta","c_000000637317"
"","469","0.498","1514","8.9432","no-hit","no-hit","c_000000164165"
"","470","0.472","1356","3.587","Eukaryota","Bacillariophyta","c_000002617299"
"","471","0.495","1610","5.8571","Eukaryota","Chordata","c_000002480667"
"","472","0.4716","1830","4.7415","Eukaryota","Bacillariophyta","c_000003267483"
"","473","0.4849","3654","7.1483","Eukaryota","Bacillariophyta","c_000000411279"
"","474","0.4856","1005","6.4716","Eukaryota","Bacillariophyta","c_000004363100"
"","475","0.4659","1217","3.3081","no-hit","no-hit","c_000003023215"
"","476","0.4804","1095","5.1644","no-hit","no-hit","c_000002424355"
"","477","0.4749","3213","6.5941","Eukaryota","Bacillariophyta","c_000001880958"
"","478","0.4765","2344","8.878","Eukaryota","Bacillariophyta","c_000001619715"
"","480","0.4776","1495","22.7525","Eukaryota","Bacillariophyta","c_000000905073"
"","481","0.4743","1651","4.8183","no-hit","no-hit","c_000001905330"
"","482","0.4865","2185","3.0535","no-hit","no-hit","c_000001134788"
"","483","0.5051","1386","9.4264","Eukaryota","Bacillariophyta","c_000002608161"
"","484","0.4657","2504","5.4273","no-hit","no-hit","c_000001751709"
"","485","0.4821","1315","5.8882","no-hit","no-hit","c_000004150574"
"","486","0.4978","1573","4.41","no-hit","no-hit","c_000001309463"
"","487","0.4902","1589","6.3398","no-hit","no-hit","c_000003183094"
"","488","0.4959","1817","3.2185","no-hit","no-hit","c_000001502696"
"","489","0.4716","1516","7.6266","Eukaryota","Bacillariophyta","c_000002919711"
"","490","0.4782","3005","7.2116","Eukaryota","Bacillariophyta","c_000003424170"
"","491","0.4899","1825","6.3764","Eukaryota","Bacillariophyta","c_000002223152"
"","492","0.4843","1245","6.3253","Eukaryota","Bacillariophyta","c_000003949933"
"","493","0.4843","1270","4.585","no-hit","no-hit","c_000000656641"
"","494","0.466","2032","5.3292","Eukaryota","Bacillariophyta","c_000003749915"
"","495","0.4848","1419","6.9796","Eukaryota","Bacillariophyta","c_000002027492"
"","496","0.4865","2004","6.4671","Eukaryota","Bacillariophyta","c_000004654622"
"","497","0.4596","1434","6.652","no-hit","no-hit","c_000003125490"
"","498","0.4749","1114","3.7837","no-hit","no-hit","c_000000197385"
"","499","0.4671","3543","8.7609","no-hit","no-hit","c_000000717937"
"","500","0.4618","1334","28.7249","no-hit","no-hit","c_000002484115"
"","501","0.4778","1124","3.9359","no-hit","no-hit","c_000001597710"
"","502","0.5018","1369","4.7144","Eukaryota","Bacillariophyta","c_000002234984"
"","503","0.4746","1222","1.919","no-hit","no-hit","c_000000570205"
"","504","0.4943","1050","9.2524","no-hit","no-hit","c_000004463453"
"","505","0.4914","1052","4.3289","Eukaryota","Bacillariophyta","c_000000584629"
"","506","0.4799","1119","4.6113","no-hit","no-hit","c_000003182403"
"","507","0.4986","1065","4.3812","Eukaryota","Bacillariophyta","c_000004459619"
"","508","0.48","1550","7.0381","Eukaryota","Bacillariophyta","c_000002918672"
"","509","0.4866","1198","6.1252","no-hit","no-hit","c_000002393906"
"","510","0.4761","1361","7.8868","Eukaryota","Bacillariophyta","c_000003320579"
"","511","0.473","1831","7.0743","Eukaryota","Bacillariophyta","c_000003671189"
"","512","0.5023","1770","4.7362","Eukaryota","Bacillariophyta","c_000005196209"
"","513","0.4888","1469","5.2246","no-hit","no-hit","c_000001934769"
"","514","0.4845","1158","7.4888","no-hit","no-hit","c_000003337121"
"","515","0.4896","1246","7.4061","Eukaryota","Bacillariophyta","c_000000812034"
"","516","0.5162","2745","2.929","Eukaryota","Bacillariophyta","c_000002867184"
"","517","0.484","1442","3.7094","Eukaryota","Bacillariophyta","c_000002012996"
"","518","0.4995","2887","3.9106","Eukaryota","Bacillariophyta","c_000005070720"
"","519","0.4952","1464","4.7329","no-hit","no-hit","c_000004848995"
"","520","0.5011","1742","9.3743","Eukaryota","Bacillariophyta","c_000002704619"
"","521","0.4461","1650","3.7455","no-hit","no-hit","c_000003098385"
"","522","0.4742","1493","5.1976","no-hit","no-hit","c_000004233202"
"","523","0.4948","1831","5.8351","Eukaryota","Bacillariophyta","c_000000136606"
"","524","0.5056","1078","3.0853","Eukaryota","Bacillariophyta","c_000002560811"
"","525","0.5076","1846","5.5081","no-hit","no-hit","c_000001290299"
"","526","0.4777","2359","8.1797","no-hit","no-hit","c_000001890657"
"","527","0.5041","1700","4.8776","Eukaryota","Bacillariophyta","c_000003906331"
"","528","0.5003","1657","7.1684","Eukaryota","Bacillariophyta","c_000000607019"
"","529","0.4708","2532","10.1295","Eukaryota","Bacillariophyta","c_000003243040"
"","530","0.4925","2211","5.8544","Eukaryota","Bacillariophyta","c_000001385507"
"","531","0.4888","1160","3.0009","no-hit","no-hit","c_000000033726"
"","532","0.4893","1218","39.6494","Eukaryota","Bacillariophyta","c_000004227899"
"","533","0.4688","1792","9.9202","no-hit","no-hit","c_000000106178"
"","534","0.4784","1597","6.4872","Eukaryota","Bacillariophyta","c_000003173128"
"","535","0.4989","1876","7.6221","no-hit","no-hit","c_000000976428"
"","536","0.4799","2590","8.7421","Eukaryota","Bacillariophyta","c_000004535459"
"","537","0.4748","1228","7.5261","no-hit","no-hit","c_000003396397"
"","538","0.5078","1286","5.9199","no-hit","no-hit","c_000004673024"
"","539","0.4975","1620","6.7204","Eukaryota","Bacillariophyta","c_000005259798"
"","540","0.4928","1664","4.0931","no-hit","no-hit","c_000004303029"
"","541","0.4719","2469","13.7691","no-hit","no-hit","c_000000697511"
"","542","0.4908","2068","6.9163","Eukaryota","Bacillariophyta","c_000004357048"
"","543","0.5089","2924","7.8317","Eukaryota","Bacillariophyta","c_000000841324"
"","544","0.4689","1446","9.8001","Eukaryota","Bacillariophyta","c_000000825344"
"","545","0.4885","1699","3.5427","no-hit","no-hit","c_000002683037"
"","546","0.4643","1232","8.5844","no-hit","no-hit","c_000000110409"
"","547","0.5014","1823","6.7724","Eukaryota","Bacillariophyta","c_000000089065"
"","548","0.4861","1115","2.7489","Eukaryota","Bacillariophyta","c_000004067739"
"","549","0.4887","1954","5.2707","no-hit","no-hit","c_000004138983"
"","550","0.5038","1044","4.1073","Eukaryota","Bacillariophyta","c_000003340843"
"","551","0.4815","1699","298.08","Eukaryota","Bacillariophyta","c_000005347882"
"","552","0.4687","1807","10.0459","Eukaryota","Bacillariophyta","c_000000790940"
"","553","0.4879","1029","5.3537","Eukaryota","Bacillariophyta","c_000005418932"
"","554","0.4779","1109","7.7367","no-hit","no-hit","c_000002112744"
"","555","0.4933","1038","6.1349","Eukaryota","Bacillariophyta","c_000001652280"
"","556","0.4616","2359","23.9012","no-hit","no-hit","c_000000240700"
"","557","0.4861","1119","6.2717","Eukaryota","Bacillariophyta","c_000000588111"
"","558","0.4749","1274","5.2182","no-hit","no-hit","c_000005228481"
"","559","0.4846","2080","5.612","no-hit","no-hit","c_000002830982"
"","560","0.5139","1041","3.4621","Eukaryota","Bacillariophyta","c_000003121434"
"","561","0.5071","1274","9.5016","Eukaryota","Bacillariophyta","c_000002447798"
"","562","0.4768","1594","5.766","no-hit","no-hit","c_000004812108"
"","563","0.4799","2013","6.238","Eukaryota","Bacillariophyta","c_000000888344"
"","564","0.4711","1747","8.7785","Eukaryota","Bacillariophyta","c_000001494593"
"","565","0.4725","2584","10.5848","Eukaryota","Bacillariophyta","c_000003635900"
"","566","0.4858","1579","6.9259","no-hit","no-hit","c_000004408726"
"","567","0.5011","2263","7.6779","no-hit","no-hit","c_000005199572"
"","568","0.4767","1221","4.9902","no-hit","no-hit","c_000003838498"
"","569","0.4708","2173","6.5683","Eukaryota","Bacillariophyta","c_000004849886"
"","570","0.4849","1423","1.6978","no-hit","no-hit","c_000000876047"
"","571","0.4652","2023","7.9975","Eukaryota","Bacillariophyta","c_000004195002"
"","572","0.4956","2292","7.2705","no-hit","no-hit","c_000001911692"
"","574","0.4785","2692","7.071","Eukaryota","Bacillariophyta","c_000000027969"
"","575","0.5038","2227","3.2771","no-hit","no-hit","c_000001450086"
"","576","0.4797","1703","5.9671","no-hit","no-hit","c_000001941041"
"","577","0.4988","1243","6.683","Eukaryota","Bacillariophyta","c_000002500193"
"","578","0.497","1646","4.6252","no-hit","no-hit","c_000003793527"
"","579","0.5139","1876","3.9323","no-hit","no-hit","c_000002911260"
"","580","0.4837","1412","6.7089","Eukaryota","Bacillariophyta","c_000004732040"
"","581","0.4502","1164","4.0704","no-hit","no-hit","c_000004322416"
"","582","0.4765","1360","4.3426","Eukaryota","Bacillariophyta","c_000004732098"
"","583","0.5009","1056","5.7737","no-hit","no-hit","c_000000088949"
"","584","0.501","1016","6.2441","Eukaryota","Bacillariophyta","c_000004807711"
"","585","0.4861","1508","4.3853","no-hit","no-hit","c_000000254039"
"","586","0.4802","2353","8.1577","Eukaryota","Bacillariophyta","c_000000063964"
"","587","0.4916","1670","6.4623","Eukaryota","Bacillariophyta","c_000000118329"
"","588","0.5167","1769","5.9373","Eukaryota","Bacillariophyta","c_000000029760"
"","589","0.5034","1323","7.1391","no-hit","no-hit","c_000002999467"
"","590","0.4767","2469","12.5318","Eukaryota","Bacillariophyta","c_000001133297"
"","591","0.4794","2795","7.9624","Eukaryota","Bacillariophyta","c_000001233966"
"","592","0.4678","1056","7.4574","Eukaryota","Bacillariophyta","c_000001237340"
"","593","0.5027","1110","3.7865","Eukaryota","Bacillariophyta","c_000003755883"
"","594","0.4911","1124","6.6112","Eukaryota","Bacillariophyta","c_000000044055"
"","595","0.5","1130","4.6159","Eukaryota","Bacillariophyta","c_000000513178"
"","596","0.475","1002","6.9421","no-hit","no-hit","c_000000961398"
"","597","0.4941","1698","7.6726","Eukaryota","Bacillariophyta","c_000003109802"
"","598","0.4835","1090","3.0018","no-hit","no-hit","c_000003722818"
"","599","0.4578","2770","8.4191","no-hit","no-hit","c_000004770181"
"","600","0.4849","1289","4.886","Eukaryota","Bacillariophyta","c_000000353559"
"","601","0.4858","2254","6.795","no-hit","no-hit","c_000001037318"
"","602","0.4573","1041","4.1499","no-hit","no-hit","c_000003922761"
"","603","0.5022","1625","130.1618","Eukaryota","Bacillariophyta","c_000001117331"
