"sel","_id","gc","length","W_Bin_16-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","1385","0.458","11571","3.4226","Eukaryota","Bacillariophyta","c_000004917783"
"","1386","0.4426","6374","1.2215","Eukaryota","Bacillariophyta","c_000003960144"
"","1387","0.449","3472","2.4453","Eukaryota","Bacillariophyta","c_000004022972"
"","1388","0.4512","21106","1.4496","Eukaryota","Bacillariophyta","c_000002016142"
"","1389","0.447","8926","1.312","Eukaryota","Bacillariophyta","c_000001199871"
"","1390","0.4535","11356","1.9398","Eukaryota","Bacillariophyta","c_000000569206"
"","1391","0.4566","51552","1.8302","Eukaryota","Bacillariophyta","c_000002186327"
"","1392","0.4468","21640","4.7124","Eukaryota","Bacillariophyta","c_000002275636"
"","1393","0.472","3752","0.9568","Eukaryota","Bacillariophyta","c_000001123442"
"","1394","0.4517","11947","1.0266","Eukaryota","Bacillariophyta","c_000001126838"
"","1395","0.4637","6894","17.3523","Eukaryota","Bacillariophyta","c_000003805747"
"","1396","0.469","6717","1.2832","Eukaryota","Bacillariophyta","c_000000867111"
"","1397","0.4617","18071","0.9557","Eukaryota","Bacillariophyta","c_000001505403"
"","1398","0.4647","21271","1.8","Eukaryota","Bacillariophyta","c_000002592551"
"","1399","0.4678","4143","0.7975","Eukaryota","Bacillariophyta","c_000003926584"
"","1400","0.4511","14529","1.2313","Eukaryota","Bacillariophyta","c_000000431872"
"","1401","0.4535","30054","1.1996","Eukaryota","Bacillariophyta","c_000002556274"
"","1402","0.443","8921","2.2446","Eukaryota","Bacillariophyta","c_000000374102"
"","1403","0.4589","6538","1.1035","no-hit","no-hit","c_000002021171"
"","1404","0.4473","9803","0.8028","Eukaryota","Bacillariophyta","c_000004142248"
"","1405","0.4684","6794","0.7498","Eukaryota","Bacillariophyta","c_000001121348"
"","1406","0.4652","7889","2.488","Eukaryota","Bacillariophyta","c_000002145473"
"","1407","0.4509","7244","0.9611","Eukaryota","Bacillariophyta","c_000001297556"
"","1408","0.4757","3395","1.205","Eukaryota","Bacillariophyta","c_000001227650"
"","1409","0.4591","7793","1.2312","Eukaryota","Bacillariophyta","c_000003520710"
"","1410","0.4657","19075","1.3436","Eukaryota","Bacillariophyta","c_000004705804"
"","1411","0.4761","12675","1.3934","Eukaryota","Bacillariophyta","c_000000791650"
"","1412","0.4612","27873","11.293","Eukaryota","Bacillariophyta","c_000002264304"
"","1414","0.4626","11426","1.0382","Eukaryota","Bacillariophyta","c_000003076272"
"","1415","0.4819","7188","0.7558","Eukaryota","Bacillariophyta","c_000005359749"
"","1416","0.4517","18295","1.6867","no-hit","no-hit","c_000000040178"
"","1417","0.4626","5221","3.7966","Eukaryota","Bacillariophyta","c_000001714690"
"","1418","0.4599","29290","1.5033","Eukaryota","Bacillariophyta","c_000002036111"
"","1419","0.4656","18266","1.9356","no-hit","no-hit","c_000004142263"
"","1420","0.4644","15755","1.2493","Eukaryota","Bacillariophyta","c_000000308671"
"","1421","0.4441","7641","1.6576","Eukaryota","Bacillariophyta","c_000004881276"
"","1422","0.4594","13841","1.3968","Eukaryota","Bacillariophyta","c_000000110023"
"","1423","0.4632","14681","0.8897","Eukaryota","Bacillariophyta","c_000002374892"
"","1424","0.4526","6816","2.6702","Eukaryota","Bacillariophyta","c_000000453377"
"","1425","0.4555","6051","1.568","Eukaryota","Bacillariophyta","c_000001580167"
"","1426","0.4345","9950","4.4588","Eukaryota","Bacillariophyta","c_000004143239"
"","1427","0.4637","12496","1.2652","Eukaryota","Bacillariophyta","c_000000152717"
"","1428","0.4475","16935","4.9518","Eukaryota","Bacillariophyta","c_000005004907"
"","1429","0.4737","18844","2.9855","Eukaryota","Bacillariophyta","c_000001184425"
"","1430","0.4579","10209","1.9309","Eukaryota","Bacillariophyta","c_000004861455"
"","1431","0.4574","14925","2.3648","Eukaryota","Bacillariophyta","c_000000588781"
"","1432","0.4739","6297","0.7856","Eukaryota","Bacillariophyta","c_000001744134"
"","1433","0.4599","22581","1.2031","Eukaryota","Bacillariophyta","c_000002183626"
"","1434","0.4532","4212","1.3659","Eukaryota","Bacillariophyta","c_000001970315"
"","1435","0.4466","7129","35.6152","Eukaryota","Bacillariophyta","c_000000269283"
"","1436","0.4727","7632","0.9467","no-hit","no-hit","c_000003522854"
"","1437","0.4684","8967","1.4106","Eukaryota","Bacillariophyta","c_000003940416"
"","1438","0.4529","17504","1.3543","Eukaryota","Bacillariophyta","c_000002028866"
"","1439","0.4401","6401","16.6751","Eukaryota","Bacillariophyta","c_000003861346"
"","1440","0.4543","16999","1.1929","Eukaryota","Bacillariophyta","c_000001020233"
"","1441","0.4514","15260","2.2446","Eukaryota","Bacillariophyta","c_000002177734"
"","1442","0.4561","28328","1.1608","Eukaryota","Bacillariophyta","c_000002876031"
"","1443","0.4613","10794","1.4786","Eukaryota","Bacillariophyta","c_000001739437"
"","1444","0.4545","17842","1.1721","Eukaryota","Bacillariophyta","c_000001275973"
"","1445","0.462","12803","3.2213","no-hit","no-hit","c_000002396418"
"","1446","0.465","17488","1.3901","Eukaryota","Bacillariophyta","c_000000450347"
"","1447","0.4589","6544","1.1339","Eukaryota","Bacillariophyta","c_000002354344"
"","1448","0.46","7529","0.6543","Eukaryota","Bacillariophyta","c_000002764482"
"","1449","0.465","11982","10.7713","Eukaryota","Bacillariophyta","c_000000185715"
"","1450","0.4541","7038","1.3537","Eukaryota","Bacillariophyta","c_000002832168"
"","1451","0.4544","18210","1.779","Eukaryota","Bacillariophyta","c_000001425482"
"","1452","0.4622","20282","1.0686","Eukaryota","Bacillariophyta","c_000000750490"
"","1453","0.4474","15839","1.292","Eukaryota","Bacillariophyta","c_000002134199"
"","1454","0.4342","5115","2.0573","no-hit","no-hit","c_000001355631"
"","1455","0.4612","8978","1.636","Eukaryota","Bacillariophyta","c_000003015550"
"","1456","0.4473","4887","2.1093","Eukaryota","Bacillariophyta","c_000003546318"
"","1457","0.4416","4119","5.9536","no-hit","no-hit","c_000000329306"
"","1458","0.4596","4469","1.0508","Eukaryota","Bacillariophyta","c_000000085363"
"","1459","0.4586","13806","1.829","Eukaryota","Bacillariophyta","c_000004676419"
"","1460","0.4486","16874","2.5797","Eukaryota","Bacillariophyta","c_000002627137"
"","1461","0.473","12292","0.9894","Eukaryota","Bacillariophyta","c_000002409903"
"","1462","0.4653","6145","1.6088","Eukaryota","Bacillariophyta","c_000000242395"
"","1463","0.4587","16521","3.0506","Eukaryota","Bacillariophyta","c_000003492906"
"","1464","0.4548","9620","1.7816","Eukaryota","Bacillariophyta","c_000003745887"
"","1465","0.4578","13227","3.5122","Eukaryota","Bacillariophyta","c_000001172697"
"","1466","0.4463","5057","2.3996","Eukaryota","Bacillariophyta","c_000004408790"
"","1467","0.4625","4928","1.415","Eukaryota","Bacillariophyta","c_000000264102"
"","1468","0.4555","16839","2.4679","Eukaryota","Bacillariophyta","c_000000799999"
"","1469","0.4507","5529","13.6571","no-hit","no-hit","c_000002771015"
"","1470","0.4596","4504","1.3885","Eukaryota","Bacillariophyta","c_000001035468"
"","1471","0.4611","12543","1.5701","Eukaryota","Bacillariophyta","c_000000749638"
"","1472","0.455","15016","1.5091","Eukaryota","Bacillariophyta","c_000000310176"
"","1473","0.4571","5596","2.7807","Eukaryota","Bacillariophyta","c_000001025219"
"","1474","0.4494","5111","1.1988","Eukaryota","Bacillariophyta","c_000000205381"
"","1475","0.46","6194","1.1966","no-hit","no-hit","c_000000377742"
"","1476","0.4588","34592","1.3072","Eukaryota","Bacillariophyta","c_000002044175"
"","1477","0.4599","27643","1.8147","Eukaryota","Bacillariophyta","c_000005381993"
"","1478","0.4472","5505","1.9226","Eukaryota","Bacillariophyta","c_000001160316"
"","1479","0.4688","9056","1.2599","Eukaryota","Bacillariophyta","c_000000746458"
"","1480","0.4838","7582","1.0898","Eukaryota","Bacillariophyta","c_000001588116"
"","1481","0.4576","34065","2.4336","Eukaryota","Bacillariophyta","c_000004738118"
"","1482","0.4616","6595","2.6045","Eukaryota","Bacillariophyta","c_000003080010"
"","1483","0.4522","4098","1.5466","Eukaryota","Bacillariophyta","c_000001748842"
"","1484","0.4622","7033","1.5682","Eukaryota","Bacillariophyta","c_000002637034"
"","1485","0.4507","14625","1.702","Eukaryota","Bacillariophyta","c_000000026970"
"","1486","0.477","7013","1.2728","Eukaryota","Bacillariophyta","c_000001395889"
"","1487","0.4624","7708","1.1768","Eukaryota","Bacillariophyta","c_000001008529"
"","1488","0.453","7490","1.1439","Eukaryota","Bacillariophyta","c_000002768284"
"","1489","0.4608","4716","1.1465","Eukaryota","Bacillariophyta","c_000005426263"
"","1490","0.4734","16421","1.2394","Eukaryota","Bacillariophyta","c_000000214740"
"","1491","0.476","13554","1.4995","Eukaryota","Bacillariophyta","c_000000180153"
"","1492","0.4539","13071","1.4258","Eukaryota","Bacillariophyta","c_000003810981"
"","1493","0.4537","6627","3.472","Eukaryota","Bacillariophyta","c_000001988084"
"","1494","0.4522","7600","1.1321","Eukaryota","Bacillariophyta","c_000005030794"
"","1495","0.4598","33493","1.5694","Eukaryota","Bacillariophyta","c_000004916000"
"","1496","0.4603","10602","1.0074","Eukaryota","Bacillariophyta","c_000003212637"
"","1497","0.4507","6514","1.2289","Eukaryota","Bacillariophyta","c_000000925758"
"","1498","0.4412","11288","3.6315","Eukaryota","Bacillariophyta","c_000002906497"
"","1499","0.4802","29844","1.8364","Eukaryota","Bacillariophyta","c_000000241009"
"","1500","0.4543","20120","1.5495","Eukaryota","Bacillariophyta","c_000002892569"
"","1501","0.4574","6181","1.9824","Eukaryota","Bacillariophyta","c_000001700307"
"","1502","0.4665","23097","1.2935","Eukaryota","Bacillariophyta","c_000000676773"
"","1503","0.4628","27535","1.3603","Eukaryota","Bacillariophyta","c_000001428612"
"","1504","0.4592","77314","1.5501","Eukaryota","Bacillariophyta","c_000003277872"
"","1505","0.4612","8512","1.8184","Eukaryota","Bacillariophyta","c_000002582023"
"","1506","0.4595","26132","1.9703","Eukaryota","Bacillariophyta","c_000000527374"
"","1507","0.4669","9541","20.6754","Eukaryota","Bacillariophyta","c_000004976132"
"","1508","0.4582","9804","1.0524","Eukaryota","Bacillariophyta","c_000005031874"
"","1509","0.461","9671","1.1863","Eukaryota","Bacillariophyta","c_000004719713"
"","1510","0.4626","13992","1.5312","Eukaryota","Bacillariophyta","c_000004997334"
"","1511","0.465","5015","1.3505","Eukaryota","Bacillariophyta","c_000001509837"
"","1512","0.4558","5182","1.319","no-hit","no-hit","c_000003837362"
"","1513","0.4598","36911","1.1906","Eukaryota","Bacillariophyta","c_000002530707"
"","1514","0.4536","19929","1.5602","Eukaryota","Bacillariophyta","c_000002779711"
"","1515","0.4566","30943","1.2677","Eukaryota","Bacillariophyta","c_000000890975"
"","1516","0.4503","20740","0.9742","Eukaryota","Bacillariophyta","c_000000659420"
"","1517","0.448","13396","1.3388","Eukaryota","Bacillariophyta","c_000004506585"
"","1518","0.4594","21138","1.8893","Eukaryota","Bacillariophyta","c_000001297563"
"","1519","0.4585","43785","1.4885","Eukaryota","Bacillariophyta","c_000000576013"
"","1520","0.4639","5478","0.9586","Eukaryota","Bacillariophyta","c_000004234946"
"","1521","0.4619","7112","1.3757","Eukaryota","Bacillariophyta","c_000001645103"
"","1522","0.4573","22758","1.488","Eukaryota","Bacillariophyta","c_000005003329"
"","1523","0.4583","34123","1.1159","Eukaryota","Bacillariophyta","c_000000549782"
"","1524","0.4565","13107","1.2408","Eukaryota","Bacillariophyta","c_000005150696"
"","1525","0.4623","26993","5.508","Eukaryota","Bacillariophyta","c_000001300155"
"","1526","0.4641","24987","1.524","Eukaryota","Bacillariophyta","c_000001949103"
"","1527","0.446","6881","1.4682","Eukaryota","Bacillariophyta","c_000005238957"
"","1528","0.4431","7034","1.9481","Eukaryota","Bacillariophyta","c_000004587947"
"","1529","0.4595","19058","5.1143","Eukaryota","Bacillariophyta","c_000002010655"
"","1530","0.4595","19027","2.1187","Eukaryota","Bacillariophyta","c_000005489410"
"","1531","0.454","52955","1.1344","Eukaryota","Bacillariophyta","c_000002243038"
"","1532","0.4585","16384","1.0652","Eukaryota","Bacillariophyta","c_000002494017"
"","1533","0.4594","13569","1.2248","Eukaryota","Bacillariophyta","c_000004853736"
"","1534","0.452","5803","1.1208","Eukaryota","Bacillariophyta","c_000000308976"
"","1535","0.4534","26798","12.7345","Eukaryota","Bacillariophyta","c_000005079810"
"","1537","0.4669","22531","1.1301","Eukaryota","Bacillariophyta","c_000002950379"
"","1538","0.4477","7176","3.0192","Eukaryota","Bacillariophyta","c_000003088159"
"","1539","0.4363","16639","1.6044","Eukaryota","Bacillariophyta","c_000003022703"
"","1540","0.4765","12958","1.0627","Eukaryota","Bacillariophyta","c_000003562755"
"","1541","0.4222","9106","1.3101","no-hit","no-hit","c_000001301872"
"","1542","0.4637","6159","1.8383","Eukaryota","Bacillariophyta","c_000000555693"
"","1543","0.481","6075","1.0377","Eukaryota","Bacillariophyta","c_000005254113"
"","1544","0.4491","6938","3.8866","Eukaryota","Bacillariophyta","c_000001960462"
"","1545","0.4688","10973","0.7704","Eukaryota","Bacillariophyta","c_000001008433"
"","1546","0.4619","19995","1.4448","Eukaryota","Bacillariophyta","c_000003003851"
"","1547","0.4555","10002","1.0553","Eukaryota","Bacillariophyta","c_000003917661"
"","1548","0.4622","22155","0.7609","Eukaryota","Bacillariophyta","c_000002081551"
"","1549","0.4583","5311","0.7483","Eukaryota","Bacillariophyta","c_000004383783"
"","1550","0.4498","7755","3.1768","Eukaryota","Bacillariophyta","c_000005142895"
"","1551","0.4621","6880","1.1547","Eukaryota","Bacillariophyta","c_000000083429"
"","1552","0.4599","38268","1.6598","Eukaryota","Bacillariophyta","c_000004979314"
"","1553","0.464","23792","1.4052","Eukaryota","Bacillariophyta","c_000004224934"
"","1554","0.4596","21686","1.737","Eukaryota","Bacillariophyta","c_000002575617"
"","1555","0.4437","7264","1.1911","Eukaryota","Bacillariophyta","c_000003276463"
"","1556","0.4681","8907","1.1612","Eukaryota","Eukaryota-undef","c_000002055564"
"","1557","0.479","5964","1.141","Eukaryota","Bacillariophyta","c_000002658347"
"","1558","0.4482","7345","1.8031","Eukaryota","Bacillariophyta","c_000005193347"
"","1559","0.4578","4268","1.5361","Eukaryota","Bacillariophyta","c_000001639998"
"","1560","0.453","7594","1.8386","Eukaryota","Bacillariophyta","c_000002666677"
"","1561","0.4521","3860","3.6337","Eukaryota","Bacillariophyta","c_000002184132"
"","1562","0.4473","8800","1.2274","Eukaryota","Bacillariophyta","c_000002532916"
"","1563","0.4513","6005","1.2874","no-hit","no-hit","c_000005444618"
"","1564","0.4546","11684","0.9","Eukaryota","Bacillariophyta","c_000000287732"
"","1565","0.4651","6676","1.8634","Eukaryota","Bacillariophyta","c_000000493642"
"","1566","0.4599","4762","1.257","Eukaryota","Bacillariophyta","c_000000204378"
"","1567","0.4574","36898","9.0969","Eukaryota","Bacillariophyta","c_000000932856"
"","1568","0.4567","34820","1.3908","Eukaryota","Bacillariophyta","c_000000006525"
"","1569","0.4759","16159","1.1221","Eukaryota","Bacillariophyta","c_000003247969"
"","1570","0.4571","37831","1.4067","Eukaryota","Bacillariophyta","c_000002287544"
"","1571","0.4499","7251","3.0767","no-hit","no-hit","c_000001245707"
"","1572","0.4556","22315","1.3655","Eukaryota","Bacillariophyta","c_000004654804"
"","1573","0.4666","15662","1.2102","Eukaryota","Bacillariophyta","c_000003162338"
"","1574","0.4634","10298","1.0198","Eukaryota","Bacillariophyta","c_000000257872"
"","1575","0.4573","39762","2.1458","Eukaryota","Bacillariophyta","c_000004904132"
"","1576","0.4567","6637","1.662","no-hit","no-hit","c_000000207538"
"","1577","0.4562","16198","1.4541","Eukaryota","Bacillariophyta","c_000003614034"
"","1579","0.4634","26694","14.2197","Eukaryota","Bacillariophyta","c_000001021556"
"","1580","0.4622","8051","1.2608","Eukaryota","Bacillariophyta","c_000004988912"
"","1581","0.455","9389","1.5222","Eukaryota","Bacillariophyta","c_000003768590"
"","1582","0.4606","8420","1.3493","no-hit","no-hit","c_000004689668"
"","1583","0.4628","18149","1.2663","Eukaryota","Bacillariophyta","c_000003748862"
"","1584","0.4627","5930","0.7395","Eukaryota","Bacillariophyta","c_000005147930"
"","1585","0.4607","9453","3.1712","Eukaryota","Bacillariophyta","c_000003637794"
"","1586","0.464","10471","1.388","Eukaryota","Bacillariophyta","c_000000998872"
"","1587","0.4625","6367","1.7135","Eukaryota","Bacillariophyta","c_000002307831"
"","1588","0.4474","20707","1.7582","Eukaryota","Bacillariophyta","c_000002592263"
"","1589","0.4519","7905","1.81","Eukaryota","Bacillariophyta","c_000000988713"
"","1590","0.4417","8755","0.8348","Eukaryota","Bacillariophyta","c_000000638331"
"","1591","0.4401","3095","4.6637","Eukaryota","Bacillariophyta","c_000005139631"
"","1592","0.4568","15712","1.0948","Eukaryota","Cnidaria","c_000001683230"
"","1593","0.4557","26162","1.6826","Eukaryota","Bacillariophyta","c_000002197349"
"","1594","0.4477","9821","1.4676","Eukaryota","Bacillariophyta","c_000001132973"
"","1595","0.4603","23038","1.34","Eukaryota","Bacillariophyta","c_000002838425"
"","1596","0.4642","5065","1.3264","Eukaryota","Bacillariophyta","c_000001524090"
"","1597","0.4569","26835","1.7584","Eukaryota","Bacillariophyta","c_000002511277"
"","1598","0.4718","4915","1.1465","Eukaryota","Bacillariophyta","c_000002927734"
"","1599","0.4559","8868","1.3654","Eukaryota","Bacillariophyta","c_000000106189"
"","1600","0.4527","15293","1.6593","Eukaryota","Bacillariophyta","c_000000017399"
"","1601","0.4653","11406","1.3211","Eukaryota","Bacillariophyta","c_000001076611"
"","1602","0.4596","6716","7.6001","Eukaryota","Bacillariophyta","c_000002463234"
"","1603","0.4615","27235","1.318","Eukaryota","Bacillariophyta","c_000002550568"
"","1604","0.4549","20704","1.5388","Eukaryota","Bacillariophyta","c_000001210957"
"","1605","0.4589","5707","1.663","Eukaryota","Bacillariophyta","c_000002694916"
"","1606","0.4562","9151","1.014","no-hit","no-hit","c_000003589294"
"","1607","0.4548","11701","1.3245","Eukaryota","Bacillariophyta","c_000001865311"
"","1608","0.4529","24437","1.242","Eukaryota","Bacillariophyta","c_000000253295"
"","1609","0.4461","10343","8.8681","Eukaryota","Bacillariophyta","c_000001857715"
"","1611","0.4668","6395","1.4539","Eukaryota","Bacillariophyta","c_000002577397"
"","1612","0.4593","27982","1.1495","Eukaryota","Bacillariophyta","c_000003466784"
"","1613","0.4529","9804","1.4542","Eukaryota","Eukaryota-undef","c_000000433667"
"","1614","0.4757","11845","1.0778","Eukaryota","Bacillariophyta","c_000004793100"
"","1615","0.4362","4083","1.1741","Eukaryota","Eukaryota-undef","c_000005415249"
"","1616","0.4739","9999","1.0038","no-hit","no-hit","c_000001147201"
"","1617","0.4633","18702","1.7039","Eukaryota","Bacillariophyta","c_000001107704"
"","1618","0.4571","7056","0.9841","Eukaryota","Bacillariophyta","c_000004091441"
"","1619","0.4512","4956","1.9883","Eukaryota","Bacillariophyta","c_000005507472"
"","1620","0.4603","5277","11.3007","Eukaryota","Bacillariophyta","c_000000202225"
"","1621","0.4516","33123","1.498","Eukaryota","Bacillariophyta","c_000003362419"
"","1622","0.4641","5314","0.8916","Eukaryota","Bacillariophyta","c_000004475845"
"","1623","0.4613","11055","1.1838","Eukaryota","Bacillariophyta","c_000002522751"
"","1624","0.4536","7817","1.3561","Eukaryota","Bacillariophyta","c_000001238722"
"","1625","0.4564","49519","1.2052","Eukaryota","Bacillariophyta","c_000000138617"
"","1626","0.4709","11155","1.081","Eukaryota","Bacillariophyta","c_000004655002"
"","1627","0.4662","11933","1.4126","Eukaryota","Bacillariophyta","c_000002586262"
"","1628","0.4657","34727","1.1887","Eukaryota","Bacillariophyta","c_000000628588"
"","1629","0.4498","8727","1.0206","Eukaryota","Bacillariophyta","c_000001932013"
"","1630","0.4586","6899","2.116","no-hit","no-hit","c_000001199016"
"","1631","0.4648","4421","1.2013","Eukaryota","Bacillariophyta","c_000003250888"
"","1632","0.4685","8043","1.0423","Eukaryota","Bacillariophyta","c_000000602595"
"","1633","0.4571","25638","1.0902","Eukaryota","Bacillariophyta","c_000000682160"
"","1634","0.4592","18743","1.0405","Eukaryota","Bacillariophyta","c_000002400335"
"","1635","0.4587","84725","1.4399","Eukaryota","Bacillariophyta","c_000000199493"
"","1636","0.4609","7578","1.085","Eukaryota","Bacillariophyta","c_000000410500"
"","1637","0.465","10312","1.1563","Eukaryota","Bacillariophyta","c_000000802418"
"","1638","0.4361","7117","1.6788","Eukaryota","Bacillariophyta","c_000001175421"
"","1639","0.4589","13626","1.1197","Eukaryota","Bacillariophyta","c_000000114415"
"","1640","0.4615","23080","16.7713","Eukaryota","Bacillariophyta","c_000003513687"
"","1641","0.452","4794","0.9011","Eukaryota","Bacillariophyta","c_000003144430"
"","1642","0.4618","6405","1.9152","Eukaryota","Bacillariophyta","c_000004279213"
"","1643","0.4609","23943","2.8309","Eukaryota","Oomycota","c_000001163334"
"","1644","0.4563","17021","0.9755","Eukaryota","Bacillariophyta","c_000003085927"
"","1645","0.4657","5257","1.2374","Eukaryota","Bacillariophyta","c_000000815257"
"","1646","0.4618","34072","1.2616","Eukaryota","Bacillariophyta","c_000001222287"
"","1647","0.4508","5239","54.1204","Eukaryota","Bacillariophyta","c_000001279348"
"","1648","0.467","37172","1.9493","Eukaryota","Bacillariophyta","c_000002631348"
"","1649","0.4689","17123","3.9355","Eukaryota","Bacillariophyta","c_000003348902"
"","1651","0.4531","5403","1.0577","no-hit","no-hit","c_000002587243"
"","1652","0.4557","6004","1.5498","Eukaryota","Bacillariophyta","c_000000943351"
"","1653","0.4504","8439","1.4573","Eukaryota","Bacillariophyta","c_000000822637"
"","1654","0.4388","11449","0.8865","Eukaryota","Bacillariophyta","c_000003478285"
"","1655","0.4666","9373","1.3145","no-hit","no-hit","c_000004902119"
"","1656","0.4461","8653","0.9904","Eukaryota","Bacillariophyta","c_000002363467"
"","1657","0.4537","6222","1.1663","Eukaryota","Perkinsozoa","c_000004742869"
"","1658","0.4583","5924","1.2439","Eukaryota","Eukaryota-undef","c_000003990964"
"","1659","0.449","4976","1.539","Eukaryota","Bacillariophyta","c_000000234012"
"","1660","0.4436","11019","1.4343","Eukaryota","Bacillariophyta","c_000001478248"
"","1661","0.4524","6280","1.3457","Eukaryota","Bacillariophyta","c_000002805648"
"","1662","0.4485","4433","1.5407","Eukaryota","Bacillariophyta","c_000000355141"
"","1663","0.4499","4850","1.413","Eukaryota","Bacillariophyta","c_000002137250"
"","1664","0.4498","5883","0.9602","no-hit","no-hit","c_000001265661"
"","1665","0.4606","26282","1.0273","Eukaryota","Bacillariophyta","c_000002767327"
"","1666","0.4615","30795","1.4943","Eukaryota","Bacillariophyta","c_000004609032"
"","1667","0.4371","5434","10.1656","no-hit","no-hit","c_000000490442"
"","1668","0.4662","5594","1.4013","Eukaryota","Bacillariophyta","c_000000822902"
"","1669","0.4485","8402","1.9237","Eukaryota","Bacillariophyta","c_000003123876"
"","1670","0.4641","12033","0.9257","Eukaryota","Bacillariophyta","c_000004336253"
"","1671","0.4633","4729","0.7405","no-hit","no-hit","c_000003739441"
"","1672","0.4474","10085","1.2909","Eukaryota","Bacillariophyta","c_000005362076"
"","1673","0.4653","12556","1.2654","Eukaryota","Bacillariophyta","c_000004464426"
"","1674","0.4522","7996","1.5335","Eukaryota","Bacillariophyta","c_000004390031"
"","1675","0.4659","10647","1.839","Eukaryota","Bacillariophyta","c_000002731211"
"","1676","0.4505","7028","1.1066","Eukaryota","Bacillariophyta","c_000001159522"
"","1677","0.4608","28022","1.3604","Eukaryota","Bacillariophyta","c_000002956689"
"","1678","0.4588","4758","0.9775","Eukaryota","Bacillariophyta","c_000004082483"
"","1679","0.4599","26590","1.4429","Eukaryota","Bacillariophyta","c_000002607633"
"","1680","0.4681","14955","2.1223","Eukaryota","Bacillariophyta","c_000000142605"
"","1681","0.4516","12851","1.0763","Eukaryota","Bacillariophyta","c_000004225710"
"","1682","0.4546","14043","1.4794","Eukaryota","Bacillariophyta","c_000001577816"
"","1683","0.4674","46328","1.1788","Eukaryota","Bacillariophyta","c_000000467318"
"","1684","0.455","5998","1.107","Eukaryota","Bacillariophyta","c_000002399635"
"","1685","0.4571","10487","1.1464","Eukaryota","Bacillariophyta","c_000002084813"
"","1686","0.4655","4990","0.9641","Eukaryota","Bacillariophyta","c_000001356461"
"","1687","0.4654","28828","1.1483","Eukaryota","Bacillariophyta","c_000003135805"
"","1688","0.46","11114","1.1064","Eukaryota","Bacillariophyta","c_000002164810"
"","1689","0.4693","15137","1.1372","Eukaryota","Bacillariophyta","c_000001301061"
"","1690","0.4564","3898","2.9107","no-hit","no-hit","c_000002714886"
"","1691","0.4555","5849","1.2132","Eukaryota","Bacillariophyta","c_000001205567"
"","1692","0.4518","17644","3.903","Eukaryota","Bacillariophyta","c_000001093165"
"","1693","0.4596","64533","1.2709","Eukaryota","Bacillariophyta","c_000003577806"
"","1694","0.432","10141","1.5771","Eukaryota","Bacillariophyta","c_000001278906"
"","1695","0.4541","24520","1.3836","Eukaryota","Bacillariophyta","c_000002863690"
"","1696","0.4538","11141","2.1365","Eukaryota","Bacillariophyta","c_000005229482"
"","1697","0.4518","6767","0.957","Eukaryota","Bacillariophyta","c_000004672643"
"","1698","0.4422","2571","1.9654","no-hit","no-hit","c_000003129178"
"","1699","0.4518","9994","1.742","Eukaryota","Bacillariophyta","c_000003161875"
"","1700","0.4577","12409","0.9183","Eukaryota","Bacillariophyta","c_000000461929"
"","1701","0.463","16622","5.0217","Eukaryota","Bacillariophyta","c_000002048100"
"","1702","0.4681","9820","1.4505","Eukaryota","Bacillariophyta","c_000002493530"
"","1703","0.4579","10246","1.3629","Eukaryota","Bacillariophyta","c_000002103332"
"","1704","0.4748","6611","1.7134","Eukaryota","Bacillariophyta","c_000001304622"
"","1705","0.4633","32373","1.2059","Eukaryota","Bacillariophyta","c_000002587628"
"","1706","0.4599","12084","1.4581","Eukaryota","Bacillariophyta","c_000003014173"
"","1707","0.4408","5477","2.5414","Eukaryota","Bacillariophyta","c_000002177400"
"","1708","0.4321","9995","1.4999","no-hit","no-hit","c_000001195373"
"","1709","0.4621","10911","1.7144","Eukaryota","Chlorophyta","c_000003044764"
"","1710","0.4987","14910","1.5565","Eukaryota","Bacillariophyta","c_000001477475"
"","1711","0.457","5203","1.3594","Eukaryota","Bacillariophyta","c_000005403094"
"","1712","0.4459","4750","1.7861","Eukaryota","Bacillariophyta","c_000001987111"
"","1713","0.4527","6199","1.2802","Eukaryota","Bacillariophyta","c_000002177656"
"","1714","0.4557","4242","1.2735","Eukaryota","Bacillariophyta","c_000005089155"
"","1715","0.4668","3113","0.3807","no-hit","no-hit","c_000000314819"
"","1716","0.4572","13979","1.5404","Eukaryota","Bacillariophyta","c_000003008318"
"","1717","0.4588","27217","1.5767","Eukaryota","Bacillariophyta","c_000001300171"
"","1718","0.4667","4506","1.2561","Eukaryota","Bacillariophyta","c_000001069530"
"","1719","0.4508","11164","1.1388","Eukaryota","Bacillariophyta","c_000001579979"
"","1720","0.4703","6802","1.0413","Eukaryota","Bacillariophyta","c_000001480731"
"","1721","0.4515","26498","1.6267","Eukaryota","Bacillariophyta","c_000000506394"
"","1722","0.4477","17127","1.5288","Eukaryota","Bacillariophyta","c_000002241498"
"","1723","0.454","16591","1.6288","Eukaryota","Bacillariophyta","c_000000443348"
"","1724","0.4553","3455","1.4999","no-hit","no-hit","c_000000684026"
"","1725","0.4581","18100","1.2518","Eukaryota","Bacillariophyta","c_000001617471"
"","1726","0.4581","7740","0.8373","Eukaryota","Bacillariophyta","c_000001974459"
