"sel","_id","gc","length","W_Bin_178-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","351","0.4772","5952","8.0427","Eukaryota","Bacillariophyta","c_000004923419"
"","352","0.5034","2475","8.0319","Eukaryota","Bacillariophyta","c_000005450687"
"","353","0.4922","2424","6.58","Eukaryota","Bacillariophyta","c_000000584845"
"","354","0.4881","5859","7.0661","no-hit","no-hit","c_000004679821"
"","355","0.4727","5473","14.3769","Eukaryota","Bacillariophyta","c_000001160658"
"","356","0.4672","1691","8.971","no-hit","no-hit","c_000000283044"
"","357","0.4964","4944","8.7504","Eukaryota","Bacillariophyta","c_000000039859"
"","358","0.472","4445","6.6193","Eukaryota","Bacillariophyta","c_000002140421"
"","359","0.46","1987","6.3709","Eukaryota","Bacillariophyta","c_000002732222"
"","360","0.4778","62601","12.1241","Eukaryota","Bacillariophyta","c_000002739569"
"","361","0.4769","2661","10.0162","Eukaryota","Bacillariophyta","c_000004330586"
"","362","0.4879","4394","10.1655","Eukaryota","Bacillariophyta","c_000000886342"
"","363","0.474","2677","7.4057","Eukaryota","Eukaryota-undef","c_000003962304"
"","364","0.4689","3619","8.05","Eukaryota","Bacillariophyta","c_000001757546"
"","365","0.4606","3276","16.1126","Eukaryota","Bacillariophyta","c_000001758477"
"","366","0.5026","2859","7.716","Eukaryota","Bacillariophyta","c_000000982010"
"","367","0.4718","2554","7.6539","Eukaryota","Bacillariophyta","c_000000751084"
"","368","0.48","11559","7.613","Eukaryota","Bacillariophyta","c_000002915104"
"","369","0.4948","3353","6.6475","no-hit","no-hit","c_000001619411"
"","370","0.491","4228","7.0795","no-hit","no-hit","c_000003085821"
"","371","0.4772","3208","4.7581","Eukaryota","Bacillariophyta","c_000000315406"
"","372","0.4855","5059","8.4487","Eukaryota","Bacillariophyta","c_000004194376"
"","373","0.4696","5713","10.8414","Eukaryota","Bacillariophyta","c_000002143619"
"","374","0.4791","5999","5.6618","Eukaryota","Bacillariophyta","c_000000355151"
"","375","0.4864","3193","4.9862","Eukaryota","Bacillariophyta","c_000003594832"
"","376","0.506","1919","4.8213","Eukaryota","Bacillariophyta","c_000000816668"
"","377","0.4958","3362","6.3319","Eukaryota","Bacillariophyta","c_000000270212"
"","378","0.4774","34601","7.3981","Eukaryota","Bacillariophyta","c_000003737516"
"","379","0.4726","8346","6.7578","Eukaryota","Bacillariophyta","c_000001517814"
"","380","0.4882","4889","7.3146","Eukaryota","Bacillariophyta","c_000002524864"
"","381","0.5323","2743","5.0784","Eukaryota","Bacillariophyta","c_000004220582"
"","382","0.487","2532","6.4329","no-hit","no-hit","c_000001155622"
"","383","0.4826","6819","6.8017","Eukaryota","Bacillariophyta","c_000001609191"
"","384","0.493","3992","7.6345","Eukaryota","Bacillariophyta","c_000002621726"
"","385","0.4975","2225","5.7312","no-hit","no-hit","c_000005499371"
"","386","0.4804","3341","7.6678","Eukaryota","Bacillariophyta","c_000003013054"
"","387","0.4918","6049","8.903","Eukaryota","Bacillariophyta","c_000003291481"
"","388","0.4746","2404","6.2733","Eukaryota","Bacillariophyta","c_000004369097"
"","389","0.4776","6083","7.6794","Eukaryota","Bacillariophyta","c_000004096609"
"","390","0.4893","4098","8.4346","Eukaryota","Bacillariophyta","c_000000344017"
"","391","0.5004","6525","7.0863","Eukaryota","Bacillariophyta","c_000003366543"
"","392","0.4873","4734","6.9892","no-hit","no-hit","c_000000307620"
"","393","0.5227","2841","6.2218","Eukaryota","Bacillariophyta","c_000005191716"
"","394","0.4857","3403","11.1634","Eukaryota","Bacillariophyta","c_000001279903"
"","395","0.4785","4554","6.6476","Eukaryota","Bacillariophyta","c_000001262539"
"","396","0.4891","2333","7.5418","Eukaryota","Bacillariophyta","c_000002504846"
"","397","0.4837","7999","5.6977","Eukaryota","Bacillariophyta","c_000002586229"
"","398","0.4957","3966","8.8916","Eukaryota","Bacillariophyta","c_000003381108"
"","399","0.4678","3311","5.1906","Eukaryota","Bacillariophyta","c_000002443187"
"","400","0.4871","3905","7.4802","Eukaryota","Bacillariophyta","c_000001321233"
"","401","0.4869","2787","6.5339","Eukaryota","Bacillariophyta","c_000002876576"
"","402","0.4877","3810","5.9068","Eukaryota","Bacillariophyta","c_000000494013"
"","403","0.4889","6333","7.6785","Eukaryota","Bacillariophyta","c_000000001387"
"","404","0.4921","3566","29.4434","Eukaryota","Bacillariophyta","c_000000552479"
"","405","0.4821","4922","6.3304","Eukaryota","Bacillariophyta","c_000001049424"
"","406","0.486","3899","8.8507","Eukaryota","Bacillariophyta","c_000001850382"
"","407","0.4807","2933","7.2458","Eukaryota","Bacillariophyta","c_000003300761"
"","408","0.4914","5407","7.3507","Eukaryota","Eukaryota-undef","c_000003794748"
"","409","0.4919","4773","8.3522","Eukaryota","Bacillariophyta","c_000000362308"
"","410","0.4896","2492","6.5092","Eukaryota","Bacillariophyta","c_000000765448"
"","411","0.4935","2942","5.1982","Eukaryota","Bacillariophyta","c_000002814992"
"","412","0.465","3503","7.0791","Eukaryota","Bacillariophyta","c_000000054371"
"","413","0.4958","10438","7.5826","Eukaryota","Bacillariophyta","c_000000436910"
"","414","0.4749","3879","6.2923","no-hit","no-hit","c_000005419185"
"","415","0.4583","2904","8.9432","Eukaryota","Bacillariophyta","c_000000899226"
"","416","0.4895","2380","4.7101","no-hit","no-hit","c_000002410998"
"","417","0.5128","11470","7.8573","Eukaryota","Bacillariophyta","c_000001305073"
"","418","0.4874","13809","7.8309","Eukaryota","Bacillariophyta","c_000000196666"
"","419","0.4858","4722","6.6569","Eukaryota","Bacillariophyta","c_000004063824"
"","420","0.4808","3469","7.0314","no-hit","no-hit","c_000005458257"
"","421","0.4852","3279","9.3099","Eukaryota","Bacillariophyta","c_000003340810"
"","422","0.472","3299","13.7639","Eukaryota","Bacillariophyta","c_000000734785"
"","423","0.4825","8110","7.399","Eukaryota","Bacillariophyta","c_000005118602"
"","424","0.4867","14094","8.955","Eukaryota","Bacillariophyta","c_000000438959"
"","425","0.4952","4847","8.8801","Eukaryota","Bacillariophyta","c_000003845713"
"","426","0.4805","3819","6.5046","Eukaryota","Bacillariophyta","c_000003019814"
"","427","0.4985","3081","9.2227","Eukaryota","Bacillariophyta","c_000003237627"
"","428","0.4796","3603","4.3811","Eukaryota","Bacillariophyta","c_000003292237"
"","429","0.4893","6908","6.0457","Eukaryota","Bacillariophyta","c_000003589248"
"","430","0.4797","2212","6.8309","Eukaryota","Bacillariophyta","c_000003953670"
"","431","0.4981","4192","6.3244","Eukaryota","Bacillariophyta","c_000004070990"
"","432","0.468","1998","8.3814","Eukaryota","Bacillariophyta","c_000003503748"
"","433","0.4929","4131","6.7787","Eukaryota","Bacillariophyta","c_000000574191"
"","434","0.4783","4037","8.7315","Eukaryota","Bacillariophyta","c_000001407290"
"","435","0.4779","5968","8.9841","Eukaryota","Bacillariophyta","c_000000236628"
"","436","0.4831","8835","8.2251","Eukaryota","Bacillariophyta","c_000002154485"
"","437","0.5014","2463","6.6354","Eukaryota","Bacillariophyta","c_000002714057"
"","438","0.4797","5009","7.8611","Eukaryota","Bacillariophyta","c_000001191845"
"","439","0.4853","11614","7.2332","Eukaryota","Bacillariophyta","c_000001729585"
"","440","0.4776","4941","7.709","Eukaryota","Bacillariophyta","c_000000387367"
"","441","0.508","3079","21.9769","Eukaryota","Bacillariophyta","c_000002965048"
"","442","0.4913","2947","6.4415","no-hit","no-hit","c_000001853248"
"","443","0.4861","4295","6.2785","Eukaryota","Bacillariophyta","c_000003205654"
"","444","0.4846","2856","5.8004","Eukaryota","Bacillariophyta","c_000002855544"
"","445","0.5029","7278","6.7451","Eukaryota","Bacillariophyta","c_000005298886"
"","446","0.4702","5493","6.6279","Eukaryota","Bacillariophyta","c_000001806715"
"","447","0.469","8202","6.7337","Eukaryota","Bacillariophyta","c_000000066077"
"","448","0.5095","2367","6.8048","Eukaryota","Bacillariophyta","c_000003699814"
"","449","0.468","2799","7.2994","Eukaryota","Bacillariophyta","c_000001841749"
"","450","0.479","3232","8.7351","Eukaryota","Bacillariophyta","c_000003289964"
"","451","0.4881","3540","7.5655","Eukaryota","Bacillariophyta","c_000001762621"
"","452","0.4682","3605","7.2741","Eukaryota","Bacillariophyta","c_000000363787"
"","453","0.497","3380","5.8612","no-hit","no-hit","c_000004026801"
"","454","0.4933","6230","4.866","Eukaryota","Bacillariophyta","c_000002111058"
"","455","0.472","5506","6.6429","no-hit","no-hit","c_000005471297"
"","456","0.4869","3352","6.0173","Eukaryota","Bacillariophyta","c_000002813350"
"","457","0.4983","4700","6.3734","Eukaryota","Bacillariophyta","c_000000516211"
"","458","0.4762","4181","8.9371","no-hit","no-hit","c_000003144368"
"","459","0.4832","13241","6.9036","Eukaryota","Bacillariophyta","c_000002558520"
"","460","0.4974","3305","8.3688","Eukaryota","Bacillariophyta","c_000004265424"
"","461","0.4607","3625","9.1619","Eukaryota","Bacillariophyta","c_000004891530"
"","462","0.4832","6221","7.3885","Eukaryota","Bacillariophyta","c_000000510350"
"","463","0.484","4403","6.6491","Eukaryota","Bacillariophyta","c_000000363371"
"","464","0.4959","8243","6.9477","Eukaryota","Bacillariophyta","c_000001467218"
"","465","0.4798","19599","7.4907","Eukaryota","Bacillariophyta","c_000001422485"
"","466","0.4965","1734","339.8904","Eukaryota","Bacillariophyta","c_000002766939"
"","467","0.4989","6707","7.2901","Eukaryota","Bacillariophyta","c_000004060416"
"","468","0.4862","2435","10.184","no-hit","no-hit","c_000000218385"
"","469","0.4819","2374","3.3682","no-hit","no-hit","c_000004031087"
"","470","0.4996","3521","6.1809","Eukaryota","Bacillariophyta","c_000001572042"
"","471","0.4886","4812","8.4146","Eukaryota","Bacillariophyta","c_000002240009"
"","472","0.4872","11082","6.6893","Eukaryota","Bacillariophyta","c_000002184562"
"","473","0.4965","2463","6.8396","Eukaryota","Bacillariophyta","c_000003318094"
"","474","0.4712","2451","7.0669","Eukaryota","Bacillariophyta","c_000002791435"
"","475","0.4993","3064","5.8881","Eukaryota","Bacillariophyta","c_000000576099"
"","476","0.4891","6034","6.4019","Eukaryota","Bacillariophyta","c_000000378718"
"","477","0.4901","5872","6.1081","Eukaryota","Bacillariophyta","c_000001167310"
"","478","0.4945","6878","7.6288","Eukaryota","Bacillariophyta","c_000001844801"
"","479","0.4968","5298","6.4288","Eukaryota","Bacillariophyta","c_000001328596"
"","480","0.475","5514","8.375","Eukaryota","Chlorophyta","c_000002678614"
"","481","0.4765","2468","6.8428","Eukaryota","Bacillariophyta","c_000001052047"
"","483","0.4915","3353","6.1008","Eukaryota","Bacillariophyta","c_000002938740"
"","484","0.4939","3379","147.3039","Eukaryota","Chordata","c_000000415547"
"","485","0.4809","4724","7.0616","Eukaryota","Bacillariophyta","c_000002749481"
"","486","0.4848","6590","7.6188","Eukaryota","Bacillariophyta","c_000005089664"
"","487","0.4781","2918","6.331","Eukaryota","Bacillariophyta","c_000000048922"
"","488","0.4846","1878","5.8754","Eukaryota","Bacillariophyta","c_000001977030"
"","489","0.4927","4824","6.1314","Eukaryota","Bacillariophyta","c_000001045010"
"","490","0.4901","3924","5.7357","no-hit","no-hit","c_000001390482"
"","491","0.48","8887","7.3812","Eukaryota","Bacillariophyta","c_000001700213"
"","492","0.464","2179","7.0711","no-hit","no-hit","c_000004914293"
"","493","0.4714","7677","10.0404","Eukaryota","Bacillariophyta","c_000001045210"
"","494","0.4789","3228","6.6831","no-hit","no-hit","c_000002738446"
"","496","0.4813","4176","9.9464","Eukaryota","Bacillariophyta","c_000005495662"
"","497","0.4821","3325","7.9964","Eukaryota","Bacillariophyta","c_000000878282"
"","498","0.4772","5421","5.3586","no-hit","no-hit","c_000005308784"
"","499","0.4812","13659","8.2661","Eukaryota","Bacillariophyta","c_000005347706"
"","500","0.4915","4370","5.9366","Eukaryota","Bacillariophyta","c_000002949005"
"","501","0.477","3996","7.772","Eukaryota","Bacillariophyta","c_000003039419"
"","502","0.4722","5703","7.2932","Eukaryota","Bacillariophyta","c_000004219590"
"","503","0.4657","4932","10.1577","Eukaryota","Bacillariophyta","c_000001114509"
"","504","0.4868","5684","7.4486","Eukaryota","Bacillariophyta","c_000002655280"
"","505","0.4715","11813","7.0313","Eukaryota","Bacillariophyta","c_000005116140"
"","506","0.4844","2762","3.8168","no-hit","no-hit","c_000000382605"
"","507","0.4839","3565","16.931","Eukaryota","Bacillariophyta","c_000005082563"
"","508","0.517","2996","5.2176","Eukaryota","Bacillariophyta","c_000003202201"
"","509","0.4613","3221","7.8382","Eukaryota","Bacillariophyta","c_000003368389"
"","510","0.48","7033","6.8373","Eukaryota","Bacillariophyta","c_000000618414"
"","511","0.4842","3730","6.2962","Eukaryota","Bacillariophyta","c_000003150505"
"","512","0.4921","4119","6.042","Eukaryota","Bacillariophyta","c_000001721696"
"","513","0.4931","5832","7.6864","Eukaryota","Bacillariophyta","c_000003306842"
"","514","0.4778","6877","6.6773","Eukaryota","Bacillariophyta","c_000002424996"
"","515","0.4851","3183","11.2859","Eukaryota","Bacillariophyta","c_000002245801"
"","516","0.4893","10532","6.9453","Eukaryota","Bacillariophyta","c_000001615818"
"","517","0.4989","3598","5.6006","Eukaryota","Discosea","c_000001986359"
"","518","0.4775","3175","5.4687","Eukaryota","Bacillariophyta","c_000004515824"
"","519","0.4782","4718","6.1365","Eukaryota","Bacillariophyta","c_000002989928"
"","520","0.4752","5114","5.3459","Eukaryota","Bacillariophyta","c_000003540939"
"","521","0.4847","9397","7.1034","Eukaryota","Bacillariophyta","c_000002872383"
"","522","0.4808","5763","6.6177","Eukaryota","Bacillariophyta","c_000003995273"
"","523","0.4831","3024","12.752","Eukaryota","Bacillariophyta","c_000004983036"
"","524","0.4989","3939","6.4747","Eukaryota","Bacillariophyta","c_000003295364"
"","525","0.5102","5349","6.184","Eukaryota","Bacillariophyta","c_000000449612"
"","526","0.4848","4810","10.4462","no-hit","no-hit","c_000001764780"
"","527","0.4814","5997","18.1214","Eukaryota","Bacillariophyta","c_000002292582"
"","528","0.5037","3147","7.8497","Eukaryota","Bacillariophyta","c_000001771933"
"","529","0.4817","4146","7.8625","Eukaryota","Bacillariophyta","c_000002073908"
"","531","0.4818","7551","6.686","Eukaryota","Bacillariophyta","c_000001468737"
"","532","0.481","7887","6.8831","Eukaryota","Bacillariophyta","c_000000940674"
"","533","0.4694","3238","6.4222","Eukaryota","Bacillariophyta","c_000003303191"
"","534","0.4691","2181","8.7588","Eukaryota","Bacillariophyta","c_000001291459"
"","535","0.5128","2646","4.0661","Eukaryota","Bacillariophyta","c_000004948101"
"","536","0.4859","3007","5.5344","Eukaryota","Bacillariophyta","c_000003477189"
"","537","0.4696","3013","5.9346","Eukaryota","Bacillariophyta","c_000000168832"
"","538","0.4902","4953","7.5445","Eukaryota","Bacillariophyta","c_000001766629"
"","539","0.4863","9575","7.2643","Eukaryota","Bacillariophyta","c_000005209221"
"","540","0.4884","4230","5.835","Eukaryota","Bacillariophyta","c_000004951193"
"","541","0.4887","10216","8.5051","Eukaryota","Bacillariophyta","c_000003463518"
"","542","0.4689","3894","10.1402","no-hit","no-hit","c_000000444611"
"","543","0.462","1844","6.3297","Eukaryota","Bacillariophyta","c_000003350414"
"","544","0.491","3515","9.1366","Eukaryota","Bacillariophyta","c_000004233761"
"","545","0.4933","2080","5.9048","Eukaryota","Bacillariophyta","c_000002917205"
"","546","0.4764","4011","9.8185","Eukaryota","Bacillariophyta","c_000000496182"
"","547","0.4839","4499","8.0589","Eukaryota","Bacillariophyta","c_000001057505"
"","548","0.484","6173","7.4486","Eukaryota","Bacillariophyta","c_000001310891"
"","549","0.4897","5940","8.8818","Eukaryota","Bacillariophyta","c_000000521791"
"","550","0.484","2440","6.1176","Eukaryota","Bacillariophyta","c_000000520129"
"","551","0.476","11180","7.4946","Eukaryota","Bacillariophyta","c_000002631708"
"","552","0.4736","3982","7.3106","Eukaryota","Bacillariophyta","c_000004277842"
"","553","0.476","5092","6.8176","Eukaryota","Bacillariophyta","c_000001674147"
"","554","0.4877","2526","7.1754","Eukaryota","Bacillariophyta","c_000001035585"
"","555","0.4775","5104","7.1199","Eukaryota","Bacillariophyta","c_000001604448"
"","556","0.4894","7665","9.1975","Eukaryota","Bacillariophyta","c_000002261923"
"","557","0.4734","4278","6.1702","no-hit","no-hit","c_000005456790"
"","558","0.4991","4067","5.9626","Eukaryota","Bacillariophyta","c_000001277704"
"","559","0.4585","1723","6.5194","no-hit","no-hit","c_000005081060"
"","560","0.4802","11576","7.3097","Eukaryota","Bacillariophyta","c_000002669984"
"","561","0.4946","3710","5.1606","Eukaryota","Bacillariophyta","c_000001624784"
"","562","0.4647","2591","5.3682","Eukaryota","Bacillariophyta","c_000002146529"
"","563","0.4697","3817","6.5795","Eukaryota","Bacillariophyta","c_000000184299"
"","564","0.4755","5405","6.3993","no-hit","no-hit","c_000000231743"
"","565","0.4705","2478","8.2082","Eukaryota","Bacillariophyta","c_000001638046"
"","566","0.4719","2988","9.1787","Eukaryota","Bacillariophyta","c_000001920769"
"","567","0.4851","1610","6.4584","Eukaryota","Bacillariophyta","c_000001346777"
"","568","0.4878","7389","8.2565","Eukaryota","Bacillariophyta","c_000001467769"
"","569","0.4958","3062","5.4618","Eukaryota","Haptophyta","c_000000037873"
"","570","0.4998","2013","7.3462","Eukaryota","Bacillariophyta","c_000003198260"
"","571","0.4802","8630","7.0015","Eukaryota","Bacillariophyta","c_000001545975"
"","572","0.4711","2581","5.2623","Eukaryota","Bacillariophyta","c_000005280934"
"","573","0.4798","2776","7.1463","no-hit","no-hit","c_000000082598"
"","574","0.4772","2923","6.0636","Eukaryota","Bacillariophyta","c_000003556200"
